"shangpaishijian","licheng","biansu","zhouju","mali","tianchuang1","tianchuang2","zhenpizuoyi","daocheyingxiang","daocheleida","GPS","zhongdashigu","waiguan_neishi","yuanjia","baojia","ratio","SUV","紧凑型车","其他","小型车","中大型车","中型车","国四","国五","普通级轿车","微型轿车","中高级轿车","中级轿车","华晨宝马","其他.1","上汽大众","上汽集团","上汽通用别克","上汽通用雪佛兰","一汽.大众奥迪","长安福特"
44,9.38,"0",2615,171,"1","0","1","1","0","0","0","0",29.3,9.92,-0.669688685165839,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
59,8.87,"0",2610,105,"0","0","0","0","0","0","0","1",13,3.97,-0.821786272729795,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
22,3.75,"0",2800,235,"1","0","1","1","1","0","0","1",45.5,18.64,-0.365328381837646,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
8,5.54,"0",2670,154,"1","0","1","1","1","1","0","1",23.9,10.76,-0.199825458322826,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
57,7.18,"0",2815,171,"1","0","1","1","1","1","0","1",24.9,7.02,-0.934919551707648,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
7,11.64,"0",2670,154,"0","0","0","0","0","0","0","0",23.9,8,-0.68687756754635,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
45,14.89,"0",2776,214,"1","0","1","0","1","0","0","0",35,11,-0.780158557549575,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
19,6.25,"0",2850,211,"1","0","1","1","1","1","0","0",40.1,17.26,-0.280121699132527,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
63,8.49,"0",2604,170,"1","1","1","1","1","1","0","0",41.8,9.1,-1.2791006643804,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
28,4.25,"0",2795,162,"0","0","0","0","0","0","0","0",19.4,9.5,-0.0412429585340489,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
52,7.02,"0",2684,200,"1","1","1","1","1","1","0","1",33.6,12.2,-0.561954970288595,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
50,6.86,"1",2710,143,"1","0","1","0","1","0","0","0",8.3,2.8,-0.675128675057267,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
44,10.02,"0",2825,243,"1","1","1","1","1","1","0","0",38.7,18,-0.139761942375159,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
52,18.84,"0",2893,290,"0","0","0","0","0","0","0","0",85.8,28,-0.724784265503128,"1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
67,3.74,"0",2610,106,"0","0","0","0","1","0","0","1",12.9,2.98,-1.20262962077947,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
20,4.64,"0",2670,154,"1","0","1","1","1","1","0","0",22.8,7.7,-0.67347441496124,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
51,8.99,"1",2525,103,"0","0","0","0","0","0","0","0",9.5,2.6,-0.976009966575777,"0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0"
1,4.37,"1",2570,107,"0","0","0","0","1","0","0","1",8.5,4.5,0.117783035656383,"0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
15,2.75,"0",2670,154,"0","0","0","0","0","0","0","0",22.8,9,-0.42744401482694,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
1,8.57,"0",2760,224,"1","1","1","1","1","1","1","0",21.9,11.62,0.122527491396746,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
15,2.66,"1",2555,140,"0","0","0","1","0","0","0","0",11.9,4.7,-0.426518517305997,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
46,6.48,"0",2651,160,"0","0","0","0","0","0","0","0",20.2,7.5,-0.526698972922281,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
91,13.99,"0",3028,218,"0","0","0","0","0","0","0","0",61.2,9,-1.75785791755237,"0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
21,5.61,"0",2890,170,"1","0","1","1","1","1","0","0",31.7,11.2,-0.604511107843314,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
110,5.67,"1",2460,86,"0","0","0","0","0","0","0","0",10.1,1.7,-1.5976034547871,"0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
47,8.84,"0",2760,184,"1","1","1","0","1","1","0","0",43.3,14.2,-0.717496209570232,"1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
1,3.08,"0",2637,110,"0","0","0","0","0","0","0","1",16.4,10,0.44628710262842,"0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
14,5.21,"0",2707,167,"1","0","1","1","1","1","0","0",20.3,9.5,-0.128254335523679,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0"
44,13.68,"0",2705,133,"1","0","1","0","1","1","0","1",16.3,5.5,-0.674798041891749,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0"
46,5.26,"0",2685,147,"1","0","0","0","1","0","0","0",14.9,4.69,-0.777935049718386,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
67,4.21,"0",2465,103,"0","0","0","0","0","0","0","0",8.2,1.8,-1.26851132546351,"0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0"
23,0.85,"0",2650,123,"0","0","0","1","1","1","0","1",11.2,8.6,1.19625075823203,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
14,11.77,"0",2640,114,"0","0","0","0","0","0","0","1",13,6,-0.154150679827258,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0"
47,3.57,"0",2710,147,"0","0","0","1","0","1","0","0",16.9,4.38,-1.0502786412836,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
43,4.52,"1",2610,120,"1","0","1","0","1","0","0","0",8.7,2.7,-0.798507696217771,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
61,4.22,"0",2760,272,"0","0","0","0","0","0","0","1",83.4,28,-0.682375083578034,"0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
44,6.64,"1",2465,103,"1","0","0","0","0","0","0","1",7.5,1.8,-1.15267950993839,"0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0"
60,9.81,"1",2640,124,"0","0","0","0","0","0","0","1",11.4,2.8,-1.1221427860783,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
21,4.83,"0",2920,184,"1","0","1","0","1","0","0","0",38.9,18.5,-0.0977641687658914,"0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
44,21.45,"0",2845,180,"1","1","1","0","1","0","0","0",32.5,7.6,-1.18671955617838,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
12,6.41,"0",2750,260,"1","1","1","1","1","1","0","0",32.6,16.32,0.00245398896156679,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0"
8,1.21,"0",2737,170,"0","0","0","0","0","0","0","1",19.5,10.38,0.129411073651503,"0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
9,2.07,"0",2670,190,"0","1","1","1","1","1","0","1",16,8.8,0.200670695462151,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
10,4.74,"0",2850,245,"1","1","1","1","1","1","0","0",34.7,20,0.3078847797693,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1"
3,2.26,"0",2699,156,"0","0","0","0","0","0","0","0",31.5,22.9,0.979374707300732,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
16,4.48,"0",2613,147,"1","0","1","0","1","0","0","1",20.3,8,-0.430157720698536,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
3,5.09,"0",2690,136,"1","0","0","1","1","0","0","0",30,15.6,0.0800427076735366,"0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
15,2.2,"0",2774,245,"1","1","1","0","1","1","0","1",47.7,27.5,0.308503400265366,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
116,14.11,"1",2460,86,"0","0","0","0","0","0","0","1",11.2,1.3,-2.03017049267305,"0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
2,3.55,"0",2655,117,"0","0","0","0","1","0","0","0",13.9,7.3,0.100804699121966,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
36,3.96,"1",2640,124,"0","0","0","0","0","0","1","1",10.8,4,-0.530628251062171,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
63,14.37,"0",2660,170,"1","0","1","0","0","1","0","0",28.7,8.53,-0.860606990462533,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
42,18.29,"0",3013,245,"1","1","1","1","1","1","0","1",96.2,29,-0.84037741754263,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
23,0.51,"0",2700,130,"0","0","0","0","0","0","0","0",13,9.3,0.921681580509031,"0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
33,11.49,"0",2795,180,"1","1","1","1","1","1","0","1",22.8,8,-0.615185639090234,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
42,9.19,"0",2678,131,"0","0","0","0","0","0","0","0",19.4,6.5,-0.685425134466035,"0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0"
25,10.33,"0",2850,203,"0","0","0","0","0","0","0","1",22,10.5,-0.0909717782057266,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
131,11.78,"0",2460,75,"0","0","0","0","0","0","1","1",12.3,1.21,-2.21542344175363,"0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
12,7.88,"0",2600,99,"1","0","0","1","1","0","0","0",32,16.8,0.100083458556983,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
56,4.21,"0",2795,165,"1","1","1","1","1","1","0","1",25.3,8.5,-0.681312722912942,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
59,6.22,"0",2815,171,"0","0","0","0","0","0","0","1",22.2,5.5,-1.11066062718428,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
27,12.41,"0",2807,271,"1","1","1","1","1","1","0","1",51,20.8,-0.372888937673552,"1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
0,3.09,"0",3088,258,"1","1","1","1","1","1","0","1",43.4,25,0.306525160253261,"0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
28,5.72,"0",2760,156,"1","0","1","0","0","0","0","0",34.2,15.18,-0.225512285149761,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
27,3.66,"0",2699,211,"1","1","1","1","1","1","0","0",38.9,20,0.0565703514883942,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
46,5.35,"0",2760,184,"1","1","1","0","1","0","0","0",39.3,13.22,-0.679437902634912,"1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
7,4.68,"0",2670,154,"0","0","0","0","0","0","0","1",23.9,9.9,-0.346522572474714,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
16,7.72,"0",2705,109,"1","0","1","1","1","1","0","0",28.2,9,-0.757685701697516,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
45,14.37,"0",2725,147,"1","0","0","0","1","0","0","0",17.9,6.8,-0.490022496136227,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
22,6.56,"0",2968,184,"1","0","1","0","1","0","0","1",49.6,25,0.0161293819298837,"0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
22,10.01,"0",2670,154,"0","0","0","0","0","0","0","0",22.8,7.5,-0.712949807856125,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
15,5.18,"0",2880,235,"1","0","0","0","1","0","0","0",38,19.67,0.070555570549354,"1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
27,0.37,"0",2694,106,"0","0","0","0","0","0","0","0",28.9,18.6,0.591017685483566,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0"
8,4.45,"0",3165,306,"1","1","1","1","1","1","0","1",162.6,80,-0.0319830458530508,"0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
94,6.32,"0",2600,109,"0","0","0","0","0","0","0","0",13.8,3.5,-1.07938092674022,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
33,1.65,"1",2610,105,"0","0","0","0","0","0","0","0",11.7,4.74,-0.384142338639343,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
24,11.39,"0",3050,235,"1","0","1","1","1","1","0","0",52,19,-0.55206858230004,"0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
21,6.27,"0",2670,154,"1","0","1","1","1","1","0","0",22.8,7.8,-0.653926467406664,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
49,6.67,"0",2760,152,"1","0","1","0","1","1","0","0",42.2,12.56,-0.858607639387834,"0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
17,4.08,"0",2670,154,"1","0","1","1","1","1","0","0",22.8,8.55,-0.510825623765991,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
4,1.39,"0",2760,156,"1","1","0","1","1","1","0","1",34.6,18.5,0.138951460093862,"1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0"
37,2.94,"0",2603,170,"0","0","0","0","0","0","0","0",30.9,15.5,0.00647251450561752,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
4,4.8,"0",2720,150,"1","1","0","1","1","1","0","0",13.6,8.16,0.405465108108164,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
54,10.14,"1",2465,86,"0","0","0","0","0","0","0","0",9.9,3.2,-0.738956716591239,"0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0"
67,5.7,"0",3047,152,"1","0","1","0","1","0","0","1",26.4,5.2,-1.40534255609059,"0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
68,10.43,"1",2610,105,"0","0","0","0","0","0","0","1",12.2,3.5,-0.91056005716517,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
57,12.2,"0",2712,200,"1","0","1","0","1","0","0","0",30.3,10.8,-0.590868331439527,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
66,2.6,"0",2612,106,"0","0","0","1","1","1","0","1",11.5,2.7,-1.18149994847388,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
4,6.05,"0",2700,117,"0","0","0","1","0","0","0","1",13.7,9,0.649662068620207,"0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
13,4.37,"0",2705,109,"1","0","1","1","1","1","0","0",28.2,8,-0.926241062727323,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
14,8.19,"0",2660,125,"0","0","0","0","0","0","0","1",9.6,4,-0.336472236621213,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
55,6.45,"0",3122,290,"1","1","1","1","1","1","0","0",108.3,32,-0.868937035490685,"0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
63,5.27,"0",2515,150,"1","0","1","0","1","0","0","0",28.4,7.8,-0.971167342099989,"0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
48,7.36,"1",2745,140,"1","0","1","1","1","1","0","1",9.6,2.3,-1.15496522521924,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
37,7.39,"0",2640,165,"1","0","1","0","1","0","0","0",21.3,9.12,-0.289325458195511,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
36,9.04,"1",2520,109,"0","0","0","1","0","1","0","1",8.3,2.4,-0.899483613557774,"0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
2,1.25,"0",2670,190,"0","1","1","1","1","1","0","0",15.2,9,0.372675285285174,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
83,19.69,"0",2803,116,"0","0","0","0","0","0","1","0",19.5,4,-1.35454566280531,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
8,3.71,"0",2933,306,"1","1","1","1","1","1","0","0",91,52,0.287682072451781,"1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
37,4.41,"0",2850,209,"1","0","1","1","1","1","0","0",57.2,25.67,-0.20561647867392,"0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0"
63,9.93,"0",2685,147,"1","0","0","0","0","0","0","1",17.6,4.8,-0.980829253011726,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
18,5.11,"0",2755,184,"1","1","0","0","1","0","0","1",41,24.5,0.395312736644146,"1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
10,2.8,"0",2770,143,"1","1","0","1","1","0","0","0",17.3,11,0.557345639400884,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
57,14.11,"0",2737,147,"0","0","0","0","0","0","0","1",20.1,5.6,-0.951382051685425,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
26,2.3,"1",2685,121,"1","0","0","1","1","1","0","1",13,5.08,-0.444079944235944,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
7,9.72,"0",2750,260,"1","0","1","0","0","0","0","1",29.3,15,0.0477906638363483,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0"
10,2.54,"0",2670,154,"1","0","1","1","1","1","0","0",23.9,10.2,-0.295008112543854,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
1,1.65,"0",2750,260,"1","1","1","1","1","1","0","1",32.6,18.5,0.271595934700156,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0"
25,0.93,"0",2715,169,"1","0","0","1","1","0","0","0",12.8,10,1.27296567581289,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
1,7.45,"0",2690,181,"1","1","0","1","1","1","0","0",23.6,11.5,-0.050858417233491,"1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1"
19,7.69,"0",2670,154,"1","0","0","0","0","0","0","0",22.8,9.2,-0.390866308687012,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
15,2.08,"0",2700,158,"1","0","0","0","1","1","0","0",16.6,13.1,1.31984926171174,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
35,6.78,"0",2600,113,"0","0","1","0","0","0","1","1",11.1,4,-0.573800422927379,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0"
38,9.76,"0",2712,160,"1","0","1","0","1","0","0","1",28.9,13.5,-0.1316778239752,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
12,5.95,"0",2705,109,"0","0","0","0","0","0","0","1",28.2,9.3,-0.709147521906386,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
19,4.27,"0",2685,121,"1","0","0","0","1","0","0","0",16.6,6.17,-0.524987431095385,"0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0"
25,3.8,"0",2660,241,"0","1","1","1","1","1","0","1",62.7,26.6,-0.305381649551182,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
92,21.39,"0",2775,167,"0","0","0","0","0","0","0","0",24.4,5.8,-1.16530366316678,"0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
48,7.27,"0",2684,200,"1","1","1","1","1","1","0","0",33.6,11.8,-0.613810438323424,"1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0"
1,1.53,"0",2815,167,"1","0","1","0","1","0","0","0",23.8,12.38,0.080716063028586,"0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
39,13,"0",2795,162,"1","1","1","0","1","1","0","0",20.5,8.13,-0.419713262844677,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
26,6.13,"0",2690,177,"0","0","0","0","0","0","0","0",21,9.38,-0.214147988405632,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1"
18,9.47,"1",2710,147,"0","0","0","0","1","0","0","0",13.4,5,-0.518793793415168,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
6,2.65,"0",2933,306,"1","1","1","1","1","1","0","0",91,53.8,0.368964705888638,"1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
66,5.03,"0",2600,110,"1","0","1","0","1","0","0","1",12.8,3,-1.18377009700842,"0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0"
1,2.01,"0",2869,180,"1","0","1","0","1","0","0","0",34,21.21,0.50580915298584,"0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0"
22,5.85,"0",2670,154,"1","0","1","1","1","1","0","1",22.8,8.2,-0.576887374444083,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
15,0.79,"0",2680,197,"1","1","1","1","1","1","0","1",17.7,13,1.01738684874552,"1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0"
13,6.12,"1",2685,113,"0","0","0","0","0","0","0","1",9.8,4.4,-0.204794412646013,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0"
51,8.75,"0",2700,143,"0","0","0","0","0","0","0","0",17,4.2,-1.11436064563625,"0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
19,6.76,"0",2670,154,"1","0","1","1","1","1","0","1",22.8,8.74,-0.475423696715075,"0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
6,4.25,"0",2684,160,"1","1","1","1","1","1","0","1",28.2,17.1,0.432133355190326,"1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0"
15,1.27,"0",2604,110,"0","0","0","0","0","0","0","0",10.4,6.5,0.510825623765991,"0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0"
46,11.57,"0",2760,184,"1","0","1","0","1","0","0","0",42.1,15,-0.591483526783445,"0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
17,1.74,"1",2600,109,"0","0","0","0","0","0","0","1",6.4,4.2,0.646627164925052,"0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0"
