shangpaishijian,licheng,biansu,zhouju,pailiang,mali,tianchuang1,tianchuang2,zhenpizuoyi,daocheyingxiang,daocheleida,GPS,zhongdashigu,waiguan_neishi,yuanjia,baojia,paifang,changshang,cheshen_type
19,3.28,0,2815,1.6,167,0,0,0,0,0,0,1,1,20.6,8.8,国四,东风雪铁龙,中型车
75,11.29,0,2737,2,147,1,0,1,0,1,0,0,0,21.7,5,国四,上汽通用别克,中型车
27,8.57,0,2815,2,147,1,0,1,1,1,1,1,0,20.6,8.5,国四,东风雪铁龙,中型车
5,3.89,0,2910,2.2,201,1,0,0,1,1,1,0,0,24.9,9,国五,东风裕隆,中型SUV
33,4.75,1,2648,1.6,125,0,0,0,0,0,0,0,1,13,6.5,国四,长安福特,紧凑型车
101,9.04,0,2675,2,146,1,0,0,0,0,0,0,0,19.5,4,国三,一汽马自达,中型车
30,9.35,1,2450,1.4,101,0,0,0,0,1,0,0,0,6.1,2,国四,长安汽车,小型车
15,5.24,0,2670,1.5,154,1,0,1,1,1,1,0,0,22.8,10,国五,比亚迪,紧凑型车
70,9.31,1,2630,2,142,0,0,0,0,0,0,1,1,17.3,4.8,国三,东风悦达起亚,紧凑型SUV
7,4.39,1,2640,1.5,114,1,0,0,0,1,1,0,0,12.7,6.8,国五,上汽通用别克,紧凑型车
5,7.9,1,2700,2,158,1,0,0,1,1,1,1,1,13.8,6.2,国五,长安汽车,紧凑型SUV
28,5.71,1,2610,2,139,1,0,0,1,1,1,0,1,10.8,4.6,国四,奇瑞汽车,紧凑型SUV
11,2.64,0,2567,1.5,136,1,1,1,0,1,1,0,1,32.5,18.98,国五,MINI,小型车
67,5.18,0,2610,1.6,106,0,0,0,0,1,0,1,1,13.2,4,国四,东风雪铁龙,紧凑型车
28,4.56,0,2610,1.6,110,1,0,1,0,1,0,0,0,15.3,7.5,国五,上汽大众,紧凑型车
19,2.06,0,2520,1.5,109,1,0,0,1,1,0,0,1,9.1,4.1,国四,上汽集团,小型车
70,4.7,0,2640,1.8,124,1,0,0,0,1,0,0,1,14.6,3.5,国四,长安福特,紧凑型车
11,2.02,0,2670,1.5,154,1,0,1,1,1,1,0,1,23.9,9.2,国五,比亚迪,紧凑型车
27,0.07,0,2870,1.5,180,0,0,0,1,0,1,0,0,21.7,16,国五,吉利汽车,中型车
5,2.37,1,2570,1.5,116,1,1,0,1,1,0,0,0,8.3,4.25,国五,北京汽车,小型SUV
24,1.54,0,2760,2,184,0,0,0,0,0,0,0,0,57.5,25,国四,奔驰(进口),中大型车
22,0.75,0,2920,1.6,156,0,0,0,0,0,0,0,1,35.1,26.5,国五,北京奔驰,中型车
2,3.58,0,2699,1.6,156,1,1,0,0,1,0,0,0,28.4,16,国五,奔驰(进口),紧凑型车
68,18.36,0,3013,3,272,1,1,1,1,1,1,0,0,95,25,国四,奥迪(进口),中大型SUV
5,2,0,2670,2,190,0,1,1,1,1,1,0,1,15.2,8.4,国五,陆风汽车,紧凑型SUV
62,14.43,0,2869,2,180,1,0,1,0,1,1,0,0,40.1,12,国四,一汽-大众奥迪,中型车
22,1.05,0,2610,1.8,136,1,1,0,1,0,0,0,1,16.7,13,国五,广汽本田,小型SUV
18,0.57,0,2730,2.3,250,0,0,1,1,1,1,0,0,18.4,13.5,国五,北京汽车,紧凑型SUV
20,10.45,0,3430,2.5,190,0,0,0,0,0,0,0,1,35.6,30,国四,福建奔驰,MPV
20,2.8,1,2570,1.5,109,1,0,0,1,1,1,0,1,6.6,2.3,国五,奇瑞汽车,小型车
35,6.18,0,2775,2,141,1,0,0,1,0,0,0,1,20.2,11,国四,东风日产,中型车
80,9.49,1,2460,1.4,86,0,0,0,0,0,0,0,0,9.3,2.2,国三,上汽大众,小型车
37,8.43,0,2775,2.5,184,1,0,1,1,0,0,0,0,23.9,12,国四,广汽丰田,中型车
19,3.31,0,2710,1.8,139,1,0,1,0,1,0,0,1,17.2,7,国五,东风雪铁龙,紧凑型车
32,4.35,0,3088,2.4,167,0,0,0,0,1,0,0,1,24.7,10,国四,上汽通用别克,MPV
55,8.07,0,2760,2.5,218,1,0,1,0,1,1,0,1,48.8,13.14,国四,华晨宝马,中型车
27,3.77,0,2837,2,147,1,0,0,1,1,0,0,1,18.3,7.8,国四,上汽集团,中型车
55,3.61,0,1867,1,84,0,1,1,0,0,0,0,1,16.3,5,国四,smart,微型车
68,8.37,1,2600,1.6,106,1,0,1,1,1,1,0,1,13.7,2.1,国四,上汽通用别克,紧凑型车
54,8.32,0,2470,1.6,105,0,0,0,0,0,0,0,1,12.1,4.7,国四,上汽大众,小型车
15,3.69,0,2660,2,150,0,0,0,0,0,0,0,1,39.9,26.8,国五,雷克萨斯,中型SUV
15,11.38,0,3012,2,180,1,0,0,1,1,1,0,1,44.5,25,国五,一汽-大众奥迪,中大型车
7,7.43,0,2807,2,224,1,1,1,0,1,0,0,0,46.4,35,国五,一汽-大众奥迪,中型SUV
38,9.28,0,2684,1.8,160,1,1,1,0,1,0,0,1,29.5,18,国四,上汽大众,紧凑型SUV
52,11.57,0,2755,3,231,0,0,1,0,1,0,0,1,57.3,18.5,国四,奔驰(进口),中型SUV
2,3.39,0,2610,1.5,152,1,0,0,1,1,1,0,1,11.3,10,国四,奇瑞汽车,紧凑型SUV
15,2.64,0,2687,1.5,113,0,0,0,0,1,0,0,1,11.7,7,国四,长安福特,紧凑型车
6,3.44,0,2635,2,150,1,0,1,1,0,0,0,0,24.9,15,国五,斯巴鲁,紧凑型SUV
52,8.92,0,2707,2.4,167,1,0,1,0,1,1,0,0,27.4,8.98,国四,雪佛兰(进口),中型SUV
18,5.42,1,2637,1.4,131,1,0,0,0,1,0,0,0,15.3,8.2,国五,一汽-大众,紧凑型车
97,12.76,0,2630,2,139,1,0,1,0,0,0,0,0,20.5,5.5,国三,东风日产,紧凑型SUV
29,8.92,0,2815,2,147,1,0,1,0,1,0,0,1,20.6,9,国四,东风雪铁龙,中型车
36,4.8,1,2603,1.6,110,0,0,0,0,0,0,0,0,9.8,4.5,国四,上汽大众,紧凑型车
29,9.88,1,2685,1.6,121,1,0,0,0,1,0,0,1,13,5.5,国四,上汽通用雪佛兰,紧凑型车
2,6.08,1,2687,1.5,113,0,0,0,0,1,0,0,1,10.5,6,国五,长安福特,紧凑型车
3,2.17,1,2530,1.5,110,0,0,0,0,0,0,0,1,10.3,5.5,国五,长安福特,小型SUV
7,6.32,0,2687,1.5,113,1,0,0,0,1,0,0,0,13,7.3,国五,长安福特,紧凑型车
60,1.63,1,2465,1.2,87,0,0,0,0,0,0,0,0,6.2,2,国四,上汽通用雪佛兰,小型车
16,2.74,0,3088,2.5,200,1,0,1,1,1,0,0,0,27.1,21.41,国五,上汽通用别克,MPV
14,6.39,0,3108,2,184,1,0,1,0,1,0,0,0,47.3,29.18,国五,华晨宝马,中大型车
6,4.12,0,2807,3,271,1,1,1,0,0,0,0,1,43.4,20.9,国五,凯迪拉克(进口),中型SUV
19,11.43,1,2620,1.6,122,0,0,0,0,1,0,0,1,7.6,3,国五,广汽乘用车,紧凑型车
5,2,0,2670,2,190,0,1,1,1,1,1,0,1,15.2,8.4,国五,陆风汽车,紧凑型SUV
69,6.88,0,2600,1.6,106,1,0,1,0,1,0,0,0,12.8,2.5,国四,上汽通用别克,紧凑型车
36,4.33,0,2810,2,184,1,1,1,0,1,1,0,0,52.9,24,国四,宝马(进口),中型SUV
47,11.16,0,2914,3,310,0,0,0,0,0,0,0,0,88.8,29,国四,奥迪(进口),中大型车
21,5.82,0,2555,1.4,140,1,0,0,0,0,0,0,0,17.4,7.5,国四,上汽通用别克,小型SUV
62,14.43,0,2869,2,180,1,0,1,0,1,1,0,0,40.1,12,国四,一汽-大众奥迪,中型车
20,2.8,1,2570,1.5,109,1,0,0,1,1,1,0,1,6.6,2.3,国五,奇瑞汽车,小型车
35,6.18,0,2775,2,141,1,0,0,1,0,0,0,1,20.2,11,国四,东风日产,中型车
37,8.43,0,2775,2.5,184,1,0,1,1,0,0,0,0,23.9,12,国四,广汽丰田,中型车
77,6.37,0,2467,1.6,175,1,1,1,0,1,0,0,1,41.1,12,国四,MINI,小型车
19,3.31,0,2710,1.8,139,1,0,1,0,1,0,0,1,17.2,7,国五,东风雪铁龙,紧凑型车
32,4.35,0,3088,2.4,167,0,0,0,0,1,0,0,1,24.7,10,国四,上汽通用别克,MPV
27,3.77,0,2837,2,147,1,0,0,1,1,0,0,1,18.3,7.8,国四,上汽集团,中型车
15,11.38,0,3012,2,180,1,0,0,1,1,1,0,1,44.5,25,国五,一汽-大众奥迪,中大型车
30,2.88,0,2520,1.5,109,1,0,0,0,1,0,0,1,9.7,3.5,国四,上汽集团,小型车
10,0.42,0,2699,1.6,156,1,1,0,0,1,0,0,0,31.5,23,国五,北京奔驰,紧凑型SUV
7,7.43,0,2807,2,224,1,1,1,0,1,0,0,0,46.4,35,国五,一汽-大众奥迪,中型SUV
38,9.28,0,2684,1.8,160,1,1,1,0,1,0,0,1,29.5,18,国四,上汽大众,紧凑型SUV
18,0.76,0,2555,1.4,143,1,0,0,0,1,0,0,0,16.3,12,国五,上汽通用别克,小型SUV
52,11.57,0,2755,3,231,0,0,1,0,1,0,0,1,57.3,18.5,国四,奔驰(进口),中型SUV
2,3.39,0,2610,1.5,152,1,0,0,1,1,1,0,1,11.3,10,国四,奇瑞汽车,紧凑型SUV
56,6.62,0,2815,2.3,171,1,0,1,1,1,1,0,0,24.9,8,国四,东风标致,中型车
3,2.59,1,2460,1.5,106,0,0,0,1,1,1,0,1,7.9,4.5,国五,长城汽车,小型SUV
15,2.64,0,2687,1.5,113,0,0,0,0,1,0,0,1,11.7,7,国四,长安福特,紧凑型车
23,6.99,1,2603,1.6,110,1,0,0,0,0,0,0,0,10.7,6.5,国五,一汽-大众,紧凑型车
6,3.44,0,2635,2,150,1,0,1,1,0,0,0,0,24.9,15,国五,斯巴鲁,紧凑型SUV
1,4.59,0,2860,2,279,1,0,0,0,0,0,0,1,32.4,19.2,国五,上汽通用凯迪拉克,中型车
28,7.51,1,2815,2,147,1,0,0,0,1,0,0,0,19.2,8.5,国四,东风雪铁龙,中型车
52,8.92,0,2707,2.4,167,1,0,1,0,1,1,0,0,27.4,8.98,国四,雪佛兰(进口),中型SUV
16,4.67,0,2648,1.6,125,0,0,0,0,0,0,0,0,14.2,7.8,国五,长安福特,紧凑型车
36,4.8,1,2603,1.6,110,0,0,0,0,0,0,0,0,9.8,4.5,国四,上汽大众,紧凑型车
2,6.08,1,2687,1.5,113,0,0,0,0,1,0,0,1,10.5,6,国五,长安福特,紧凑型车
1,3.12,1,2615,1.5,120,1,0,0,0,1,1,0,1,8.3,5,国五,东南汽车,紧凑型车
2,0.84,0,2648,1.6,125,0,0,0,0,0,0,0,0,13.5,9,国五,长安福特,紧凑型车
74,7.29,1,2550,1.5,120,1,0,0,0,0,0,0,0,11.6,4,国四,广汽本田,小型车
3,2.17,1,2530,1.5,110,0,0,0,0,0,0,0,1,10.3,5.5,国五,长安福特,小型SUV
18,1.58,1,2700,1.6,126,0,0,0,1,0,1,0,0,8.2,5.5,国五,东风启辰,紧凑型车
76,9.85,0,2700,1.8,143,0,0,0,0,1,0,0,0,15.2,2,国四,上汽通用雪佛兰,中型车
7,5.47,0,2850,2,204,1,0,0,1,1,1,0,0,24.6,14.5,国五,长安福特,中型车
79,4.22,1,2500,1.6,109,1,0,1,0,1,0,0,0,11.8,2.5,国四,长安铃木,紧凑型车
4,2.57,0,2502,2,230,0,0,1,0,1,1,0,1,61.9,41,国五,奥迪(进口),跑车
65,11.05,1,2550,1.6,123,0,0,0,0,0,0,0,0,11.3,2.7,国四,东风悦达起亚,小型车
56,3.99,1,2550,1.6,126,0,0,0,0,0,0,0,1,8.4,1.26,国四,奇瑞汽车,紧凑型车
22,9.07,1,2790,1.5,102,0,0,0,0,0,0,0,0,4.3,1.58,国四,北京汽车,微面
55,3.14,0,2640,2,163,1,1,1,1,1,0,0,1,22.7,7.3,国四,东风悦达起亚,紧凑型SUV
16,0.87,0,2920,2,184,1,1,0,1,1,0,0,0,38.1,35,国五,北京奔驰,中型车
23,0.61,0,2672,1.5,116,1,0,0,1,1,1,0,1,9.4,7.5,国五,北汽昌河,紧凑型车
32,7.33,1,2678,1.4,131,1,0,1,0,1,0,0,1,18.2,6.5,国四,上汽大众,MPV
17,7.58,0,2670,1.5,154,1,0,1,1,1,1,0,1,22.8,11,国五,比亚迪,紧凑型车
21,10.16,0,2675,1.8,180,1,0,0,1,0,1,0,1,16.5,6.6,国四,一汽奔腾,紧凑型SUV
39,12.24,0,2803,1.8,160,1,0,1,0,1,0,0,0,23.8,11,国四,上汽大众,中型车
32,9.93,1,3000,2,112,0,0,0,0,0,0,1,1,8.9,3,国四,东风风行,MPV
66,9.81,1,2705,1.8,133,1,0,1,0,1,1,0,0,15.1,2.5,国四,上汽集团,紧凑型车
81,9.95,0,2709,1.8,160,1,0,1,0,1,0,0,1,24.6,6,国四,一汽-大众,中型车
19,5.29,0,2830,2.5,192,1,0,1,1,1,1,0,0,26,16,国五,一汽马自达,中型车
36,3.78,1,2600,1.5,113,1,0,1,0,0,0,1,1,10.5,3.6,国四,上汽通用别克,紧凑型车
12,9.71,0,2670,1.5,154,1,0,1,1,1,1,0,0,23.9,11,国五,比亚迪,紧凑型车
17,4.15,0,2815,2,147,1,0,1,1,1,0,0,0,20.8,9.6,国五,东风雪铁龙,中型车
66,12.26,0,2807,2,211,1,1,1,1,1,1,0,1,51.6,16.8,国四,一汽-大众奥迪,中型SUV
0,5.75,0,2890,2.4,170,1,0,1,1,1,1,0,0,31.7,18,国五,道奇(进口),中型SUV
28,3.72,0,2690,1.6,177,1,1,0,0,1,0,0,1,23.6,15,国五,长安福特,紧凑型SUV
18,10.25,1,2510,1.6,126,1,0,0,0,1,0,1,0,8.5,3.5,国四,奇瑞汽车,小型SUV
30,11.73,1,3080,2,136,0,0,0,0,0,0,0,1,10.8,4,国四,江淮汽车,轻客
30,3.74,0,2684,1.8,160,0,0,1,0,0,0,0,1,23,14,国四,上汽大众,紧凑型SUV
33,12.32,1,2800,1.6,113,0,0,0,1,0,1,0,1,7.8,2.2,国四,东风风行,MPV
11,1.41,0,2807,2,230,1,1,1,0,1,0,0,0,46.4,35,国五,一汽-大众奥迪,中型SUV
45,6.99,0,2650,1.6,123,0,0,0,0,0,0,1,0,13.1,5,国四,北京现代,紧凑型车
26,0.39,0,2715,1,125,1,0,0,1,1,1,0,0,21.9,14,国五,上汽集团,紧凑型车
10,2.71,0,2490,-1,50,0,0,0,1,1,1,0,0,17.2,6.2,-1,江淮汽车,小型车
13,3.4,1,2527,1.5,109,0,0,0,0,1,0,0,1,5.6,3,国四,奇瑞汽车,小型车
13,0.62,0,2700,1.5,114,1,0,0,0,0,0,0,0,13.6,9.5,国五,上汽通用雪佛兰,紧凑型车
12,2.13,0,2670,1.5,154,1,0,1,1,1,1,0,0,22.8,9.8,国五,比亚迪,紧凑型车
13,7.35,0,2803,1.8,160,1,0,1,0,1,0,0,1,23.8,15,国四,上汽大众,中型车
35,5.41,0,2600,1.5,113,0,0,1,0,0,0,0,1,11.1,4,国四,上汽通用别克,紧凑型车
31,2.92,0,2705,1.8,133,1,0,1,0,1,0,0,1,13,6,国四,上汽集团,紧凑型车
24,1.38,0,2715,1,125,1,0,0,1,1,1,0,1,21.9,15,国五,上汽集团,紧凑型车
1,0.39,0,2920,2,220,1,1,1,1,1,1,0,0,37.6,21.5,国五,大众(进口),MPV
30,4.83,0,3012,2,180,1,0,1,0,1,1,0,0,48.5,22.36,国四,一汽-大众奥迪,中大型车
17,1.93,0,2603,2,170,1,1,1,0,1,0,0,0,36.2,17.96,国五,一汽-大众奥迪,紧凑型SUV
34,6.09,0,2620,2,155,0,0,0,0,0,0,0,0,21,11.45,国四,东风本田,紧凑型SUV
7,13.59,0,2805,1.6,180,1,1,1,1,1,1,0,1,22.6,9.72,国五,北京现代,中型车
28,9.16,0,3108,2,218,1,0,1,0,1,0,0,1,50.6,26,国五,华晨宝马,中大型车
9,2.53,1,2615,1.5,109,0,0,0,0,0,0,0,1,6.5,3.1,国五,比亚迪,紧凑型车
23,5.11,0,2920,2,184,1,0,1,0,1,0,0,0,38.5,18.1,国五,华晨宝马,中型车
0,3.24,0,2840,2,184,1,1,0,0,1,0,0,0,41.6,32,国五,奔驰(进口),中型车
19,7.63,0,2755,2,184,1,1,0,0,1,0,0,0,41,25,国五,北京奔驰,中型SUV
86,16.2,0,2600,1.6,100,1,0,1,0,1,0,1,0,8.8,1.2,国四,比亚迪,紧凑型车
78,8.02,0,2778,2,136,1,1,1,0,1,0,0,1,34.6,7.2,国四,奔驰(进口),紧凑型车
85,13.38,1,2803,1.8,150,1,0,1,0,1,0,0,1,21.7,3.98,国四,上汽大众,中型车
17,0.82,0,2791,1.8,180,1,1,1,1,1,1,0,0,25.1,18.3,国五,上汽大众,MPV
16,3.05,0,2850,1.5,181,1,0,0,1,1,0,0,0,23.2,15.5,国五,长安福特,中型车
69,10.94,1,2600,1.5,106,1,0,1,0,1,0,0,1,7.3,1,国四,比亚迪,紧凑型车
3,4.87,1,2700,1.6,126,1,0,0,0,0,0,0,1,12.4,7,国五,东风日产,紧凑型车
67,11.54,1,2460,1.4,86,0,0,0,0,1,0,1,1,10.1,2.4,国四,上汽大众,小型车
68,6.48,1,2650,1.5,109,0,0,0,0,1,0,0,0,9.7,2.3,国四,上汽集团,紧凑型车
6,3.71,0,2700,2,220,1,1,1,1,1,1,0,1,20.3,12,国五,上汽集团,紧凑型SUV
5,1.56,0,2700,1.5,169,1,0,0,0,1,0,0,1,17.7,11,国五,上汽通用别克,紧凑型车
4,2.98,0,2640,1.8,124,0,0,0,0,0,0,0,1,11.9,5.5,国四,长安福特,紧凑型车
57,6.85,1,2800,1.6,113,0,0,0,0,0,0,0,1,7.6,2,国四,东风风行,MPV
12,2.03,0,2648,1.6,125,0,0,0,0,0,0,0,1,13.5,7,国四,长安福特,紧凑型车
3,2.83,0,2705,2.4,175,1,1,1,1,1,1,0,0,24.9,15,国五,广汽菲克Jeep,中型SUV
65,13.51,0,2837,2.4,170,1,1,1,1,1,1,0,0,29.6,8,国四,上汽通用别克,中型车
21,8.73,0,2635,2,156,1,0,1,0,0,0,0,0,26.6,11.5,国五,Jeep(进口),紧凑型SUV
87,11.46,0,2600,1.8,136,1,0,0,0,0,0,0,1,16.3,5.3,国三,一汽丰田,紧凑型车
12,7.51,0,2670,1.5,154,1,0,1,1,1,1,0,0,23.9,12.8,国五,比亚迪,紧凑型车
54,11.38,1,2640,1.6,107,1,0,0,1,0,0,0,0,11.2,3.7,国四,长安马自达,紧凑型车
18,4.88,0,2600,1.4,100,1,0,0,1,1,0,0,1,9.6,6.8,国五,东风悦达起亚,小型车
4,4.2,0,2705,1.5,109,1,0,0,1,1,1,0,1,26,10.5,国五,上汽集团,紧凑型车
53,5.51,1,2400,1.3,99,0,0,0,0,1,0,0,0,5.8,1.5,国四,江淮汽车,小型车
53,7.22,0,3057,2,262,1,0,1,0,1,1,0,0,45.5,15,国四,上汽通用凯迪拉克,中大型车
61,13.56,0,2709,1.4,131,1,0,1,0,1,0,0,1,22.1,9,国四,一汽-大众,中型车
58,6.82,1,2685,1.5,120,0,0,0,0,1,0,0,1,7.3,1.38,国四,东风风行,紧凑型车
26,6.62,0,2685,1.6,121,1,0,0,0,1,0,0,1,16.6,6.5,国五,上汽通用别克,紧凑型车
38,5.8,0,2570,1.4,107,0,0,0,0,1,0,0,0,9.3,6,国四,东风悦达起亚,小型车
57,7.5,0,2608,1.6,106,0,0,0,0,0,0,0,0,11.5,4,国四,东风标致,紧凑型车
1,3.4,0,2720,2,205,1,1,1,1,1,1,0,1,30.4,14.5,国五,比亚迪,中型SUV
13,2.16,0,2950,2.9,440,1,1,1,1,1,1,0,1,173.5,135,国五,保时捷,大型车
27,0.07,0,2870,1.5,180,0,0,0,1,0,1,0,0,21.7,16,国五,吉利汽车,中型车
8,0.6,1,-1,2.2,-1,0,0,0,0,1,0,0,0,0,19,国五,-,-
39,17.93,0,3014,1.8,204,1,0,1,0,1,0,0,1,47.5,18.5,国四,北京奔驰,中大型车
21,0.97,0,2530,1.5,131,1,0,0,0,0,0,0,0,9.3,8,国五,广汽本田,小型车
102,13.39,0,2945,2,170,1,0,0,0,1,0,0,0,37.2,7.2,国三,一汽-大众奥迪,中大型车
36,1.21,1,2648,2,250,1,0,0,0,1,0,0,1,28.2,14.8,国四,福特(进口),紧凑型车
5,2.37,1,2570,1.5,116,1,1,0,1,1,0,0,0,8.3,4.25,国五,北京汽车,小型SUV
68,4.33,1,2800,1.3,82,0,0,0,0,0,0,0,1,6.1,0.68,国四,长安轻型车,微面
70,10.76,0,3002,3.6,280,1,1,1,1,1,1,0,0,102.9,25,国四,奥迪(进口),中大型SUV
44,10.55,1,2525,1.4,103,0,0,0,0,0,0,0,0,8.9,2.3,国四,上汽通用雪佛兰,小型车
15,5.55,0,2708,1.4,150,1,0,1,0,1,0,0,1,15.1,6,国四,广汽菲克菲亚特,紧凑型车
22,2.77,0,2610,1.6,125,1,0,0,1,1,1,1,0,8,6.8,国五,长安汽车,紧凑型车
31,10.78,0,2635,2,156,1,0,0,0,0,0,0,0,24.1,9,国四,Jeep(进口),紧凑型SUV
52,8.68,0,3014,3,245,1,1,1,1,1,1,0,1,73.3,20,国四,北京奔驰,中大型车
3,2.67,0,2830,2.5,192,1,0,1,1,1,1,0,1,25.6,16.8,国五,一汽马自达,中型车
96,3.34,0,2460,1.4,86,0,0,0,0,0,0,0,1,10.6,2.4,国三,上汽大众,小型车
38,9.9,0,2760,3,245,1,0,1,0,1,1,0,0,50.8,16,国四,北京奔驰,中型车
18,5.63,1,2603,1.6,110,1,0,1,1,1,1,0,1,10.4,4.3,国四,上汽斯柯达,紧凑型车
23,5.68,0,2755,3,245,1,1,1,0,1,0,0,1,47.5,26,国四,北京奔驰,中型SUV
15,3.69,0,2660,2,150,0,0,0,0,0,0,0,1,39.9,26.8,国五,雷克萨斯,中型SUV
14,3.71,0,2750,2,260,1,1,1,1,1,0,0,0,29.3,16.5,国五,上汽通用别克,中型SUV
18,10.33,0,2755,3,245,1,1,1,0,1,0,0,1,52.6,26,国四,北京奔驰,中型SUV
8,13.42,1,3100,2.5,136,0,0,0,0,0,0,0,0,13.5,7,国四,上汽大通,轻客
35,14.59,0,2795,2,162,1,0,1,0,1,0,0,1,20.6,7.5,国四,北京现代,中型车
36,11.82,0,2920,1.8,160,1,1,0,0,1,0,0,1,28.8,13.5,国四,大众(进口),MPV
47,10.99,1,2600,1.5,109,0,0,1,1,1,1,0,1,7.6,2,国四,奇瑞汽车,紧凑型车
30,7.43,0,2660,2,241,0,1,1,1,1,1,0,1,57.3,23.28,国四,路虎(进口),中型SUV
51,11.03,1,2710,1.8,143,0,0,0,0,0,0,0,1,7.9,2,国四,江淮汽车,MPV
49,9.85,0,2775,2.5,185,1,0,1,1,1,1,0,1,26.6,10,国四,东风日产,中型车
19,1.68,0,2670,1.5,116,0,0,0,0,1,0,0,0,6.9,5.2,国五,奇瑞汽车,紧凑型车
45,11.08,0,2684,1.8,160,1,1,1,0,1,0,0,1,29.5,11.8,国四,上汽大众,紧凑型SUV
16,7.13,0,2670,1.5,154,1,0,0,1,1,1,0,0,20.2,12,国五,比亚迪,紧凑型车
61,3.71,0,2685,1.8,147,1,0,0,1,1,1,0,0,17.3,5.07,国四,上汽通用别克,紧凑型车
61,6.65,0,2640,1.8,124,1,0,1,0,1,0,0,1,13.9,4,国四,长安福特,紧凑型车
8,4.49,0,2737,2,154,1,0,1,0,1,0,0,0,20.3,10,国四,上汽通用雪佛兰,中型车
21,5.02,1,2560,1.5,113,0,0,0,0,1,0,0,0,6.2,3,国四,江淮汽车,小型车
22,1.04,1,3430,2,106,0,0,0,0,0,0,0,1,7.8,6.2,国五,华晨金杯,轻客
1,3.35,1,2560,1.6,125,1,0,0,1,1,1,0,1,9.1,4.8,国五,长安汽车,小型SUV
3,2.05,0,2700,1.8,177,1,0,0,1,1,1,0,1,12.7,9,国五,长安汽车,紧凑型SUV
31,5.12,0,2660,2,241,0,1,1,1,1,1,0,0,68.2,24.4,国四,路虎(进口),中型SUV
35,9.55,0,2600,1.5,113,1,0,1,0,1,0,0,0,12.6,3.7,国五,上汽通用别克,紧凑型车
24,0.96,0,2737,1.5,170,1,0,1,1,1,1,0,0,19.5,11.45,国五,上汽通用雪佛兰,中型车
23,0.87,0,2670,2,167,1,0,1,1,1,1,0,0,16.3,10.55,国五,广汽三菱,紧凑型SUV
47,6.24,1,2705,1.8,133,1,0,1,0,1,0,0,0,13.9,3,国四,上汽集团,紧凑型车
9,2.69,0,2650,1.3,137,1,0,1,1,1,1,0,0,14.8,8.22,国五,广汽乘用车,紧凑型SUV
37,9.32,0,2685,1.6,121,1,0,0,0,1,0,0,0,16.6,5.42,国四,上汽通用别克,紧凑型车
5,5.42,1,2610,2,139,1,0,0,1,1,1,0,0,10.7,5.03,国五,奇瑞汽车,紧凑型SUV
39,13.82,0,2837,2.4,186,1,1,1,0,1,1,0,1,27.8,9.27,国四,上汽通用别克,中型车
19,2.67,1,2648,1.6,125,0,0,0,0,0,0,0,0,13,5.11,国五,长安福特,紧凑型车
13,2.16,0,2950,2.9,440,1,1,1,1,1,1,0,1,173.5,135,国五,保时捷,大型车
8,0.6,1,-1,2.2,-1,0,0,0,0,1,0,0,0,0,19,国五,-,-
21,0.97,0,2530,1.5,131,1,0,0,0,0,0,0,0,9.3,8,国五,广汽本田,小型车
102,13.39,0,2945,2,170,1,0,0,0,1,0,0,0,37.2,7.2,国三,一汽-大众奥迪,中大型车
68,4.33,1,2800,1.3,82,0,0,0,0,0,0,0,1,6.1,0.68,国四,长安轻型车,微面
76,8.67,1,2737,1.6,179,0,0,0,0,1,0,0,0,22.5,4.8,国四,上汽通用别克,中型车
88,17.2,1,2368,1.5,105,0,0,0,0,1,0,0,0,6.9,0.7,国四,长城汽车,小型车
31,10.78,0,2635,2,156,1,0,0,0,0,0,0,0,24.1,9,国四,Jeep(进口),紧凑型SUV
52,8.68,0,3014,3,245,1,1,1,1,1,1,0,1,73.3,20,国四,北京奔驰,中大型车
5,2.63,1,2750,1.5,150,0,0,0,0,1,0,0,0,8.2,5,国五,上汽通用五菱,紧凑型SUV
96,3.34,0,2460,1.4,86,0,0,0,0,0,0,0,1,10.6,2.4,国三,上汽大众,小型车
18,5.63,1,2603,1.6,110,1,0,1,1,1,1,0,1,10.4,4.3,国四,上汽斯柯达,紧凑型车
23,5.68,0,2755,3,245,1,1,1,0,1,0,0,1,47.5,26,国四,北京奔驰,中型SUV
14,3.71,0,2750,2,260,1,1,1,1,1,0,0,0,29.3,16.5,国五,上汽通用别克,中型SUV
5,6.65,1,3000,1.6,113,0,0,0,0,0,0,1,0,6.9,3.6,国五,东风风行,MPV
19,8.36,1,2760,2,156,1,1,0,0,1,0,0,0,28.1,18,国五,华晨宝马,紧凑型SUV
9,4.55,0,2923,3,258,1,1,1,1,1,1,0,1,107.2,68,国五,路虎(进口),中大型SUV
36,11.82,0,2920,1.8,160,1,1,0,0,1,0,0,1,28.8,13.5,国四,大众(进口),MPV
6,4.56,0,2770,1.8,143,1,1,0,1,1,0,0,1,17.3,9,国五,东风悦达起亚,中型车
24,4.1,1,2685,1.6,121,1,0,0,0,1,0,0,0,14.9,5.2,国五,上汽通用别克,紧凑型车
73,10.23,0,2737,2,147,1,0,1,0,1,0,0,0,21.7,5.2,国四,上汽通用别克,中型车
7,6.53,0,2705,1.5,109,1,0,1,1,1,1,0,0,28.2,10.5,国五,上汽集团,紧凑型车
